경찰청,경찰서,시간대,건수
충청남도경찰청,서천경찰서,2,3
충청남도경찰청,보령경찰서,2,16
충청남도경찰청,공주경찰서,2,33
충청남도경찰청,예산경찰서,2,18
충청남도경찰청,부여경찰서,2,3
충청남도경찰청,당진경찰서,2,38
충청남도경찰청,금산경찰서,2,2
충청남도경찰청,청양경찰서,2,3
충청남도경찰청,천안동남경찰서,2,43
충청남도경찰청,태안경찰서,2,13
전북특별자치도경찰청,전주완산경찰서,2,47
전북특별자치도경찰청,전주덕진경찰서,2,51
전북특별자치도경찰청,군산경찰서,2,26
전북특별자치도경찰청,익산경찰서,2,26
전북특별자치도경찰청,정읍경찰서,2,7
전북특별자치도경찰청,김제경찰서,2,24
전북특별자치도경찰청,남원경찰서,2,6
전북특별자치도경찰청,고창경찰서,2,3
전북특별자치도경찰청,부안경찰서,2,6
전북특별자치도경찰청,임실경찰서,2,2
전북특별자치도경찰청,진안경찰서,2,5
전북특별자치도경찰청,순창경찰서,2,1
전북특별자치도경찰청,장수경찰서,2,1
전북특별자치도경찰청,무주경찰서,2,4
전북특별자치도경찰청,완주경찰서,2,8
전라남도경찰청,목포경찰서,2,52
전라남도경찰청,여수경찰서,2,51
전라남도경찰청,순천경찰서,2,37
전라남도경찰청,나주경찰서,2,24
전라남도경찰청,장흥경찰서,2,10
전라남도경찰청,고흥경찰서,2,8
전라남도경찰청,해남경찰서,2,15
전라남도경찰청,보성경찰서,2,5
전라남도경찰청,영광경찰서,2,3
전라남도경찰청,화순경찰서,2,4
전라남도경찰청,함평경찰서,2,1
전라남도경찰청,영암경찰서,2,14
전라남도경찰청,장성경찰서,2,1
전라남도경찰청,강진경찰서,2,1
전라남도경찰청,담양경찰서,2,15
전라남도경찰청,곡성경찰서,2,4
전라남도경찰청,완도경찰서,2,2
전라남도경찰청,무안경찰서,2,7
전라남도경찰청,진도경찰서,2,1
전라남도경찰청,광양경찰서,2,24
전라남도경찰청,구례경찰서,2,1
전라남도경찰청,신안경찰서,2,2
경상북도경찰청,경주경찰서,2,38
경상북도경찰청,포항북부경찰서,2,48
경상북도경찰청,안동경찰서,2,25
경상북도경찰청,김천경찰서,2,15
경상북도경찰청,상주경찰서,2,15
경상북도경찰청,의성경찰서,2,2
경상북도경찰청,영주경찰서,2,7
경상북도경찰청,칠곡경찰서,2,47
경상북도경찰청,영천경찰서,2,9
경상북도경찰청,문경경찰서,2,10
경상북도경찰청,경산경찰서,2,44
경상북도경찰청,영덕경찰서,2,3
경상북도경찰청,예천경찰서,2,8
경상북도경찰청,봉화경찰서,2,5
경상북도경찰청,청도경찰서,2,1
경상북도경찰청,성주경찰서,2,7
경상북도경찰청,울진경찰서,2,5
경상북도경찰청,고령경찰서,2,5
경상북도경찰청,영양경찰서,2,1
경상북도경찰청,구미경찰서,2,117
경상북도경찰청,포항남부경찰서,2,36
경상남도경찰청,마산중부경찰서,2,16
경상남도경찰청,진주경찰서,2,39
경상남도경찰청,진해경찰서,2,30
경상남도경찰청,통영경찰서,2,32
경상남도경찰청,사천경찰서,2,14
경상남도경찰청,밀양경찰서,2,11
경상남도경찰청,김해중부경찰서,2,43
경상남도경찰청,거창경찰서,2,8
경상남도경찰청,합천경찰서,2,6
경상남도경찰청,창녕경찰서,2,9
경상남도경찰청,함양경찰서,2,5
경상남도경찰청,양산경찰서,2,47
경상남도경찰청,경남고성경찰서,2,7
경상남도경찰청,하동경찰서,2,3
경상남도경찰청,거제경찰서,2,38
경상남도경찰청,남해경찰서,2,4
경상남도경찰청,산청경찰서,2,6
경상남도경찰청,함안경찰서,2,5
경상남도경찰청,의령경찰서,2,1
경상남도경찰청,창원중부경찰서,2,37
경상남도경찰청,마산동부경찰서,2,15
경상남도경찰청,창원서부경찰서,2,41
경상남도경찰청,김해서부경찰서,2,41
제주특별자치도경찰청,제주동부경찰서,2,42
제주특별자치도경찰청,서귀포경찰서,2,50
제주특별자치도경찰청,제주서부경찰서,2,70
대구광역시경찰청,대구남부경찰서,2,28
대구광역시경찰청,대구동부경찰서,2,41
대구광역시경찰청,대구수성경찰서,2,80
대구광역시경찰청,대구달서경찰서,2,29
대구광역시경찰청,대구달성경찰서,2,20
대구광역시경찰청,대구북부경찰서,2,20
대구광역시경찰청,대구서부경찰서,2,23
대구광역시경찰청,대구중부경찰서,2,47
대구광역시경찰청,대구성서경찰서,2,57
대구광역시경찰청,대구강북경찰서,2,21
인천광역시경찰청,인천중부경찰서,2,38
인천광역시경찰청,인천미추홀경찰서,2,71
인천광역시경찰청,인천부평경찰서,2,47
인천광역시경찰청,인천남동경찰서,2,73
인천광역시경찰청,인천서부경찰서,2,102
인천광역시경찰청,인천계양경찰서,2,26
인천광역시경찰청,인천강화경찰서,2,10
인천광역시경찰청,인천연수경찰서,2,53
인천광역시경찰청,인천삼산경찰서,2,34
인천광역시경찰청,인천논현경찰서,2,27
광주광역시경찰청,광주동부경찰서,2,23
광주광역시경찰청,광주서부경찰서,2,63
광주광역시경찰청,광주남부경찰서,2,32
광주광역시경찰청,광주북부경찰서,2,53
광주광역시경찰청,광주광산경찰서,2,60
대전광역시경찰청,대전중부경찰서,2,25
대전광역시경찰청,대전동부경찰서,2,28
대전광역시경찰청,대전서부경찰서,2,37
대전광역시경찰청,대전대덕경찰서,2,15
대전광역시경찰청,대전둔산경찰서,2,43
대전광역시경찰청,대전유성경찰서,2,49
울산광역시경찰청,울산중부경찰서,2,24
울산광역시경찰청,울산남부경찰서,2,64
울산광역시경찰청,울산동부경찰서,2,22
울산광역시경찰청,울산울주경찰서,2,29
울산광역시경찰청,울산북부경찰서,2,35
경기도북부경찰청,의정부경찰서,2,64
경기도북부경찰청,고양경찰서,2,72
경기도북부경찰청,일산동부경찰서,2,58
경기도북부경찰청,남양주남부경찰서,2,50
경기도북부경찰청,파주경찰서,2,91
경기도북부경찰청,양주경찰서,2,41
경기도북부경찰청,동두천경찰서,2,17
경기도북부경찰청,구리경찰서,2,28
경기도북부경찰청,포천경찰서,2,30
경기도북부경찰청,가평경찰서,2,14
경기도북부경찰청,연천경찰서,2,6
경기도북부경찰청,일산서부경찰서,2,41
경기도북부경찰청,남양주북부경찰서,2,78
세종특별자치시경찰청,세종북부경찰서,2,14
세종특별자치시경찰청,세종남부경찰서,2,41
서울특별시경찰청,서울중부경찰서,3,18
서울특별시경찰청,서울남대문경찰서,3,6
서울특별시경찰청,서울종로경찰서,3,15
서울특별시경찰청,서울혜화경찰서,3,6
서울특별시경찰청,서울서대문경찰서,3,25
서울특별시경찰청,서울서부경찰서,3,18
서울특별시경찰청,서울용산경찰서,3,45
서울특별시경찰청,서울성북경찰서,3,17
서울특별시경찰청,서울강북경찰서,3,27
서울특별시경찰청,서울동대문경찰서,3,42
서울특별시경찰청,서울광진경찰서,3,49
서울특별시경찰청,서울마포경찰서,3,97
서울특별시경찰청,서울영등포경찰서,3,71
서울특별시경찰청,서울금천경찰서,3,22
서울특별시경찰청,서울성동경찰서,3,31
서울특별시경찰청,서울동작경찰서,3,13
서울특별시경찰청,서울중랑경찰서,3,39
서울특별시경찰청,서울관악경찰서,3,46
서울특별시경찰청,서울강남경찰서,3,80
서울특별시경찰청,서울강서경찰서,3,59
서울특별시경찰청,서울강동경찰서,3,33
서울특별시경찰청,서울송파경찰서,3,68
서울특별시경찰청,서울종암경찰서,3,8
서울특별시경찰청,서울구로경찰서,3,23
서울특별시경찰청,서울서초경찰서,3,45
서울특별시경찰청,서울양천경찰서,3,24
서울특별시경찰청,서울노원경찰서,3,41
서울특별시경찰청,서울도봉경찰서,3,20
서울특별시경찰청,서울은평경찰서,3,16
서울특별시경찰청,서울방배경찰서,3,16
서울특별시경찰청,서울수서경찰서,3,27
부산광역시경찰청,부산광역시경찰청,3,1
부산광역시경찰청,부산중부경찰서,3,6
부산광역시경찰청,부산동부경찰서,3,7
부산광역시경찰청,부산서부경찰서,3,7
부산광역시경찰청,부산남부경찰서,3,48
부산광역시경찰청,부산북부경찰서,3,15
부산광역시경찰청,부산동래경찰서,3,15
부산광역시경찰청,부산영도경찰서,3,4
부산광역시경찰청,부산해운대경찰서,3,39
부산광역시경찰청,부산진경찰서,3,41
부산광역시경찰청,부산금정경찰서,3,29
부산광역시경찰청,부산사하경찰서,3,19
부산광역시경찰청,부산연제경찰서,3,21
부산광역시경찰청,부산강서경찰서,3,16
부산광역시경찰청,부산사상경찰서,3,9
부산광역시경찰청,부산기장경찰서,3,15
경기도남부경찰청,수원중부경찰서,3,34
경기도남부경찰청,성남수정경찰서,3,19
경기도남부경찰청,평택경찰서,3,132
경기도남부경찰청,안성경찰서,3,25
경기도남부경찰청,안양동안경찰서,3,22
경기도남부경찰청,이천경찰서,3,29
경기도남부경찰청,광주경찰서,3,58
경기도남부경찰청,여주경찰서,3,20
경기도남부경찰청,용인동부경찰서,3,112
경기도남부경찰청,김포경찰서,3,68
경기도남부경찰청,양평경찰서,3,8
경기도남부경찰청,부천소사경찰서,3,15
경기도남부경찰청,오산경찰서,3,56
경기도남부경찰청,부천원미경찰서,3,52
경기도남부경찰청,광명경찰서,3,19
경기도남부경찰청,안산단원경찰서,3,70
경기도남부경찰청,과천경찰서,3,10
경기도남부경찰청,수원남부경찰서,3,76
경기도남부경찰청,군포경찰서,3,19
경기도남부경찰청,성남중원경찰서,3,28
경기도남부경찰청,분당경찰서,3,44
경기도남부경찰청,시흥경찰서,3,84
경기도남부경찰청,안산상록경찰서,3,55
경기도남부경찰청,수원서부경찰서,3,45
경기도남부경찰청,화성서부경찰서,3,47
경기도남부경찰청,의왕경찰서,3,10
경기도남부경찰청,하남경찰서,3,30
경기도남부경찰청,안양만안경찰서,3,21
경기도남부경찰청,부천오정경찰서,3,8
경기도남부경찰청,용인서부경찰서,3,23
경기도남부경찰청,화성동탄경찰서,3,82
강원특별자치도경찰청,춘천경찰서,3,30
강원특별자치도경찰청,강릉경찰서,3,43
강원특별자치도경찰청,원주경찰서,3,54
강원특별자치도경찰청,속초경찰서,3,21
강원특별자치도경찰청,삼척경찰서,3,5
강원특별자치도경찰청,영월경찰서,3,2
강원특별자치도경찰청,홍천경찰서,3,21
강원특별자치도경찰청,평창경찰서,3,2
강원특별자치도경찰청,화천경찰서,3,1
강원특별자치도경찰청,태백경찰서,3,7
강원특별자치도경찰청,횡성경찰서,3,3
강원특별자치도경찰청,인제경찰서,3,1
강원특별자치도경찰청,강원고성경찰서,3,2
강원특별자치도경찰청,철원경찰서,3,2
강원특별자치도경찰청,양구경찰서,3,2
강원특별자치도경찰청,동해경찰서,3,12
충청북도경찰청,청주청원경찰서,3,75
충청북도경찰청,충주경찰서,3,30
충청북도경찰청,제천경찰서,3,14
충청북도경찰청,영동경찰서,3,3
충청북도경찰청,괴산경찰서,3,5
충청북도경찰청,보은경찰서,3,1
충청북도경찰청,음성경찰서,3,29
충청북도경찰청,옥천경찰서,3,3
충청북도경찰청,단양경찰서,3,4
충청북도경찰청,진천경찰서,3,16
충청북도경찰청,청주흥덕경찰서,3,67
충청북도경찰청,청주상당경찰서,3,48
충청남도경찰청,서산경찰서,3,34
충청남도경찰청,천안서북경찰서,3,97
충청남도경찰청,논산경찰서,3,15
충청남도경찰청,홍성경찰서,3,7
충청남도경찰청,아산경찰서,3,62
충청남도경찰청,서천경찰서,3,3
충청남도경찰청,보령경찰서,3,15
충청남도경찰청,공주경찰서,3,27
충청남도경찰청,예산경찰서,3,8
충청남도경찰청,부여경찰서,3,1
충청남도경찰청,당진경찰서,3,33
충청남도경찰청,금산경찰서,3,3
충청남도경찰청,천안동남경찰서,3,29
충청남도경찰청,태안경찰서,3,9
전북특별자치도경찰청,전주완산경찰서,3,50
전북특별자치도경찰청,전주덕진경찰서,3,45
전북특별자치도경찰청,군산경찰서,3,26
전북특별자치도경찰청,익산경찰서,3,31
전북특별자치도경찰청,정읍경찰서,3,4
전북특별자치도경찰청,김제경찰서,3,8
전북특별자치도경찰청,남원경찰서,3,8
전북특별자치도경찰청,고창경찰서,3,1
전북특별자치도경찰청,부안경찰서,3,2
전북특별자치도경찰청,임실경찰서,3,1
전북특별자치도경찰청,진안경찰서,3,1
전북특별자치도경찰청,순창경찰서,3,1
전북특별자치도경찰청,장수경찰서,3,3
전북특별자치도경찰청,완주경찰서,3,10
전라남도경찰청,목포경찰서,3,37
전라남도경찰청,여수경찰서,3,34
전라남도경찰청,순천경찰서,3,24
전라남도경찰청,나주경찰서,3,17
전라남도경찰청,장흥경찰서,3,2
전라남도경찰청,고흥경찰서,3,2
전라남도경찰청,해남경찰서,3,7
전라남도경찰청,보성경찰서,3,2
전라남도경찰청,영광경찰서,3,3
전라남도경찰청,화순경찰서,3,6
전라남도경찰청,함평경찰서,3,1
전라남도경찰청,영암경찰서,3,6
전라남도경찰청,장성경찰서,3,2
전라남도경찰청,강진경찰서,3,2
전라남도경찰청,담양경찰서,3,17
전라남도경찰청,곡성경찰서,3,1
전라남도경찰청,무안경찰서,3,17
전라남도경찰청,진도경찰서,3,3
