사고다발지fid,사고다발지id,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6792431,2022051,2820010200,28200003,인천광역시 남동구3,인천광역시 남동구 간석동(부평삼거리 부근),3,3,1,2,0,0,126.7106807,37.47803522,"{""type"":""Polygon"",""coordinates"":[[[126.71157903,37.47803522],[126.71156177,37.47789614],[126.71151065,37.47776241],[126.71142764,37.47763916],[126.71131592,37.47753113],[126.71117979,37.47744247],[126.71102449,37.47737659],[126.71085597,37.47733602],[126.71068072,37.47732232],[126.71050546,37.47733602],[126.71033694,37.47737659],[126.71018164,37.47744247],[126.71004551,37.47753113],[126.70993379,37.47763916],[126.70985078,37.47776241],[126.70979966,37.47789614],[126.7097824,37.47803522],[126.70979966,37.4781743],[126.70985078,37.47830803],[126.70993379,37.47843128],[126.71004551,37.47853931],[126.71018164,37.47862796],[126.71033694,37.47869384],[126.71050546,37.47873441],[126.71068072,37.4787481],[126.71085597,37.47873441],[126.71102449,37.47869384],[126.71117979,37.47862796],[126.71131592,37.47853931],[126.71142764,37.47843128],[126.71151065,37.47830803],[126.71156177,37.4781743],[126.71157903,37.47803522]]]}"
6792410,2022051,2820010700,28200004,인천광역시 남동구4,인천광역시 남동구 남촌동(남동고가교 부근),3,7,0,4,2,1,126.7070759,37.43384489,"{""type"":""Polygon"",""coordinates"":[[[126.70797417,37.43384489],[126.70795691,37.43370573],[126.70790579,37.43357192],[126.70782278,37.4334486],[126.70771106,37.4333405],[126.70757493,37.43325179],[126.70741963,37.43318588],[126.70725111,37.43314528],[126.70707586,37.43313158],[126.7069006,37.43314528],[126.70673209,37.43318588],[126.70657678,37.43325179],[126.70644065,37.4333405],[126.70632893,37.4334486],[126.70624592,37.43357192],[126.7061948,37.43370573],[126.70617754,37.43384489],[126.7061948,37.43398405],[126.70624592,37.43411787],[126.70632893,37.43424119],[126.70644065,37.43434928],[126.70657678,37.43443799],[126.70673209,37.43450391],[126.7069006,37.4345445],[126.70707586,37.4345582],[126.70725111,37.4345445],[126.70741963,37.43450391],[126.70757493,37.43443799],[126.70771106,37.43434928],[126.70782278,37.43424119],[126.70790579,37.43411787],[126.70795691,37.43398405],[126.70797417,37.43384489]]]}"
6789650,2022051,2820010100,28200005,인천광역시 남동구5,인천광역시 남동구 구월동(구월동13354 부근),3,6,0,4,2,0,126.700618,37.44587952,"{""type"":""Polygon"",""coordinates"":[[[126.70151635,37.44587952],[126.70149909,37.44574038],[126.70144797,37.44560659],[126.70136495,37.44548329],[126.70125324,37.44537521],[126.70111711,37.44528652],[126.7009618,37.44522061],[126.70079329,37.44518003],[126.70061803,37.44516632],[126.70044278,37.44518003],[126.70027426,37.44522061],[126.70011896,37.44528652],[126.69998283,37.44537521],[126.69987111,37.44548329],[126.6997881,37.44560659],[126.69973698,37.44574038],[126.69971972,37.44587952],[126.69973698,37.44601866],[126.6997881,37.44615245],[126.69987111,37.44627575],[126.69998283,37.44638383],[126.70011896,37.44647252],[126.70027426,37.44653843],[126.70044278,37.44657901],[126.70061803,37.44659272],[126.70079329,37.44657901],[126.7009618,37.44653843],[126.70111711,37.44647252],[126.70125324,37.44638383],[126.70136495,37.44627575],[126.70144797,37.44615245],[126.70149909,37.44601866],[126.70151635,37.44587952]]]}"
6792434,2022051,2820010100,28200006,인천광역시 남동구6,인천광역시 남동구 구월동(문예회관사거리 부근),3,10,0,3,6,1,126.7014783,37.45003156,"{""type"":""Polygon"",""coordinates"":[[[126.70237662,37.45003156],[126.70235936,37.44989243],[126.70230824,37.44975864],[126.70222522,37.44963535],[126.70211351,37.44952728],[126.70197738,37.44943858],[126.70182207,37.44937268],[126.70165356,37.4493321],[126.7014783,37.44931839],[126.70130305,37.4493321],[126.70113453,37.44937268],[126.70097923,37.44943858],[126.7008431,37.44952728],[126.70073138,37.44963535],[126.70064837,37.44975864],[126.70059725,37.44989243],[126.70057999,37.45003156],[126.70059725,37.45017069],[126.70064837,37.45030447],[126.70073138,37.45042776],[126.7008431,37.45053583],[126.70097923,37.45062452],[126.70113453,37.45069043],[126.70130305,37.45073101],[126.7014783,37.45074471],[126.70165356,37.45073101],[126.70182207,37.45069043],[126.70197738,37.45062452],[126.70211351,37.45053583],[126.70222522,37.45042776],[126.70230824,37.45030447],[126.70235936,37.45017069],[126.70237662,37.45003156]]]}"
6789518,2022051,2820010600,28200007,인천광역시 남동구7,인천광역시 남동구 운연동(운연삼거리 부근),3,5,0,3,2,0,126.7630357,37.44448251,"{""type"":""Polygon"",""coordinates"":[[[126.76393401,37.44448251],[126.76391675,37.44434337],[126.76386563,37.44420958],[126.76378262,37.44408627],[126.7636709,37.44397819],[126.76353477,37.4438895],[126.76337947,37.44382359],[126.76321095,37.443783],[126.7630357,37.4437693],[126.76286044,37.443783],[126.76269193,37.44382359],[126.76253662,37.4438895],[126.76240049,37.44397819],[126.76228877,37.44408627],[126.76220576,37.44420958],[126.76215464,37.44434337],[126.76213738,37.44448251],[126.76215464,37.44462165],[126.76220576,37.44475545],[126.76228877,37.44487875],[126.76240049,37.44498683],[126.76253662,37.44507552],[126.76269193,37.44514143],[126.76286044,37.44518202],[126.7630357,37.44519572],[126.76321095,37.44518202],[126.76337947,37.44514143],[126.76353477,37.44507552],[126.7636709,37.44498683],[126.76378262,37.44487875],[126.76386563,37.44475545],[126.76391675,37.44462165],[126.76393401,37.44448251]]]}"
6789597,2022051,2820010300,28200008,인천광역시 남동구8,인천광역시 남동구 만수동(만수주공사거리 부근),3,5,0,3,2,0,126.7326283,37.4552855,"{""type"":""Polygon"",""coordinates"":[[[126.73352662,37.4552855],[126.73350936,37.45514638],[126.73345824,37.4550126],[126.73337523,37.45488932],[126.73326351,37.45478125],[126.73312738,37.45469257],[126.73297207,37.45462667],[126.73280356,37.45458609],[126.7326283,37.45457239],[126.73245305,37.45458609],[126.73228453,37.45462667],[126.73212923,37.45469257],[126.7319931,37.45478125],[126.73188138,37.45488932],[126.73179837,37.4550126],[126.73174725,37.45514638],[126.73172999,37.4552855],[126.73174725,37.45542462],[126.73179837,37.45555839],[126.73188138,37.45568168],[126.7319931,37.45578974],[126.73212923,37.45587843],[126.73228453,37.45594432],[126.73245305,37.4559849],[126.7326283,37.4559986],[126.73280356,37.4559849],[126.73297207,37.45594432],[126.73312738,37.45587843],[126.73326351,37.45578974],[126.73337523,37.45568168],[126.73345824,37.45555839],[126.73350936,37.45542462],[126.73352662,37.4552855]]]}"
6792367,2022051,2820010200,28200009,인천광역시 남동구9,인천광역시 남동구 간석동(이화사거리 부근),3,4,0,3,1,0,126.6904508,37.46618082,"{""type"":""Polygon"",""coordinates"":[[[126.6913491,37.46618082],[126.69133184,37.46604172],[126.69128072,37.46590796],[126.69119771,37.46578469],[126.69108599,37.46567665],[126.69094987,37.46558798],[126.69079456,37.46552209],[126.69062604,37.46548151],[126.69045079,37.46546781],[126.69027554,37.46548151],[126.69010702,37.46552209],[126.68995171,37.46558798],[126.68981558,37.46567665],[126.68970387,37.46578469],[126.68962085,37.46590796],[126.68956973,37.46604172],[126.68955247,37.46618082],[126.68956973,37.46631992],[126.68962085,37.46645367],[126.68970387,37.46657694],[126.68981558,37.46668499],[126.68995171,37.46677366],[126.69010702,37.46683955],[126.69027554,37.46688012],[126.69045079,37.46689382],[126.69062604,37.46688012],[126.69079456,37.46683955],[126.69094987,37.46677366],[126.69108599,37.46668499],[126.69119771,37.46657694],[126.69128072,37.46645367],[126.69133184,37.46631992],[126.6913491,37.46618082]]]}"
6789558,2022051,2820010200,28200010,인천광역시 남동구10,인천광역시 남동구 간석동(시청역사거리 부근),3,4,0,3,1,0,126.7020857,37.45670565,"{""type"":""Polygon"",""coordinates"":[[[126.70298406,37.45670565],[126.7029668,37.45656654],[126.70291568,37.45643276],[126.70283267,37.45630948],[126.70272095,37.45620142],[126.70258482,37.45611274],[126.70242951,37.45604684],[126.702261,37.45600626],[126.70208574,37.45599256],[126.70191049,37.45600626],[126.70174197,37.45604684],[126.70158667,37.45611274],[126.70145054,37.45620142],[126.70133882,37.45630948],[126.70125581,37.45643276],[126.70120469,37.45656654],[126.70118743,37.45670565],[126.70120469,37.45684477],[126.70125581,37.45697854],[126.70133882,37.45710183],[126.70145054,37.45720989],[126.70158667,37.45729857],[126.70174197,37.45736446],[126.70191049,37.45740504],[126.70208574,37.45741875],[126.702261,37.45740504],[126.70242951,37.45736446],[126.70258482,37.45729857],[126.70272095,37.45720989],[126.70283267,37.45710183],[126.70291568,37.45697854],[126.7029668,37.45684477],[126.70298406,37.45670565]]]}"
6789648,2022051,2820010400,28200011,인천광역시 남동구11,인천광역시 남동구 장수동(변사또집 부근),3,3,0,3,0,0,126.7546838,37.46588235,"{""type"":""Polygon"",""coordinates"":[[[126.75558216,37.46588235],[126.7555649,37.46574325],[126.75551378,37.46560949],[126.75543077,37.46548622],[126.75531905,37.46537818],[126.75518293,37.46528951],[126.75502762,37.46522362],[126.7548591,37.46518304],[126.75468385,37.46516934],[126.7545086,37.46518304],[126.75434008,37.46522362],[126.75418477,37.46528951],[126.75404864,37.46537818],[126.75393693,37.46548622],[126.75385391,37.46560949],[126.7538028,37.46574325],[126.75378553,37.46588235],[126.7538028,37.46602145],[126.75385391,37.46615521],[126.75393693,37.46627848],[126.75404864,37.46638652],[126.75418477,37.46647519],[126.75434008,37.46654108],[126.7545086,37.46658165],[126.75468385,37.46659535],[126.7548591,37.46658165],[126.75502762,37.46654108],[126.75518293,37.46647519],[126.75531905,37.46638652],[126.75543077,37.46627848],[126.75551378,37.46615521],[126.7555649,37.46602145],[126.75558216,37.46588235]]]}"
6789477,2022051,2820010200,28200012,인천광역시 남동구12,인천광역시 남동구 간석동(주원사거리 부근),3,3,0,3,0,0,126.7024595,37.46409925,"{""type"":""Polygon"",""coordinates"":[[[126.7033578,37.46409925],[126.70334054,37.46396014],[126.70328942,37.46382638],[126.70320641,37.46370311],[126.70309469,37.46359506],[126.70295856,37.46350639],[126.70280325,37.46344049],[126.70263474,37.46339992],[126.70245948,37.46338622],[126.70228423,37.46339992],[126.70211571,37.46344049],[126.70196041,37.46350639],[126.70182428,37.46359506],[126.70171256,37.46370311],[126.70162955,37.46382638],[126.70157843,37.46396014],[126.70156117,37.46409925],[126.70157843,37.46423835],[126.70162955,37.46437211],[126.70171256,37.46449538],[126.70182428,37.46460343],[126.70196041,37.4646921],[126.70211571,37.46475799],[126.70228423,37.46479857],[126.70245948,37.46481227],[126.70263474,37.46479857],[126.70280325,37.46475799],[126.70295856,37.4646921],[126.70309469,37.46460343],[126.70320641,37.46449538],[126.70328942,37.46437211],[126.70334054,37.46423835],[126.7033578,37.46409925]]]}"
6789509,2022051,2820010200,28200013,인천광역시 남동구13,인천광역시 남동구 간석동(동인문화재단 부근),3,3,0,3,0,0,126.7081111,37.46431753,"{""type"":""Polygon"",""coordinates"":[[[126.70900939,37.46431753],[126.70899213,37.46417842],[126.70894101,37.46404466],[126.708858,37.46392139],[126.70874628,37.46381334],[126.70861015,37.46372467],[126.70845485,37.46365878],[126.70828633,37.4636182],[126.70811108,37.4636045],[126.70793582,37.4636182],[126.70776731,37.46365878],[126.707612,37.46372467],[126.70747587,37.46381334],[126.70736416,37.46392139],[126.70728114,37.46404466],[126.70723002,37.46417842],[126.70721276,37.46431753],[126.70723002,37.46445663],[126.70728114,37.46459039],[126.70736416,37.46471366],[126.70747587,37.46482171],[126.707612,37.46491038],[126.70776731,37.46497627],[126.70793582,37.46501684],[126.70811108,37.46503054],[126.70828633,37.46501684],[126.70845485,37.46497627],[126.70861015,37.46491038],[126.70874628,37.46482171],[126.708858,37.46471366],[126.70894101,37.46459039],[126.70899213,37.46445663],[126.70900939,37.46431753]]]}"
6789482,2022051,2823710400,28237001,인천광역시 부평구1,인천광역시 부평구 청천동(부평IC사거리 부근),3,7,0,4,3,0,126.7219729,37.52335763,"{""type"":""Polygon"",""coordinates"":[[[126.72287118,37.52335763],[126.72285392,37.52321863],[126.7228028,37.52308498],[126.72271978,37.52296181],[126.72260807,37.52285384],[126.72247194,37.52276524],[126.72231663,37.5226994],[126.72214812,37.52265886],[126.72197286,37.52264517],[126.72179761,37.52265886],[126.72162909,37.5226994],[126.72147379,37.52276524],[126.72133766,37.52285384],[126.72122594,37.52296181],[126.72114293,37.52308498],[126.72109181,37.52321863],[126.72107455,37.52335763],[126.72109181,37.52349662],[126.72114293,37.52363027],[126.72122594,37.52375345],[126.72133766,37.52386141],[126.72147379,37.52395001],[126.72162909,37.52401585],[126.72179761,37.52405639],[126.72197286,37.52407008],[126.72214812,37.52405639],[126.72231663,37.52401585],[126.72247194,37.52395001],[126.72260807,37.52386141],[126.72271978,37.52375345],[126.7228028,37.52363027],[126.72285392,37.52349662],[126.72287118,37.52335763]]]}"
6789582,2022051,2823710100,28237002,인천광역시 부평구2,인천광역시 부평구 부평동(굴다리오거리 부근),3,3,0,3,0,0,126.7290906,37.49149672,"{""type"":""Polygon"",""coordinates"":[[[126.72998895,37.49149672],[126.72997169,37.49135767],[126.72992057,37.49122396],[126.72983756,37.49110073],[126.72972584,37.49099272],[126.72958972,37.49090408],[126.72943441,37.49083821],[126.72926589,37.49079765],[126.72909064,37.49078395],[126.72891539,37.49079765],[126.72874687,37.49083821],[126.72859156,37.49090408],[126.72845543,37.49099272],[126.72834372,37.49110073],[126.7282607,37.49122396],[126.72820958,37.49135767],[126.72819232,37.49149672],[126.72820958,37.49163577],[126.7282607,37.49176948],[126.72834372,37.49189271],[126.72845543,37.49200072],[126.72859156,37.49208936],[126.72874687,37.49215522],[126.72891539,37.49219578],[126.72909064,37.49220948],[126.72926589,37.49219578],[126.72943441,37.49215522],[126.72958972,37.49208936],[126.72972584,37.49200072],[126.72983756,37.49189271],[126.72992057,37.49176948],[126.72997169,37.49163577],[126.72998895,37.49149672]]]}"
6789505,2022051,2824510400,28245001,인천광역시 계양구1,인천광역시 계양구 서운동(인천TG 부근),3,7,0,5,2,0,126.7479961,37.52388674,"{""type"":""Polygon"",""coordinates"":[[[126.74889439,37.52388674],[126.74887713,37.52374774],[126.74882601,37.52361409],[126.748743,37.52349092],[126.74863128,37.52338295],[126.74849515,37.52329435],[126.74833985,37.52322851],[126.74817133,37.52318797],[126.74799608,37.52317428],[126.74782082,37.52318797],[126.74765231,37.52322851],[126.747497,37.52329435],[126.74736087,37.52338295],[126.74724916,37.52349092],[126.74716614,37.52361409],[126.74711502,37.52374774],[126.74709776,37.52388674],[126.74711502,37.52402573],[126.74716614,37.52415938],[126.74724916,37.52428255],[126.74736087,37.52439051],[126.747497,37.52447912],[126.74765231,37.52454495],[126.74782082,37.5245855],[126.74799608,37.52459919],[126.74817133,37.5245855],[126.74833985,37.52454495],[126.74849515,37.52447912],[126.74863128,37.52439051],[126.748743,37.52428255],[126.74882601,37.52415938],[126.74887713,37.52402573],[126.74889439,37.52388674]]]}"
6789443,2022051,2826010600,28260001,인천광역시 서구1,인천광역시 서구 연희동(아시아드사거리 부근),4,6,0,4,2,0,126.663934,37.55234456,"{""type"":""Polygon"",""coordinates"":[[[126.6648323,37.55234456],[126.66481504,37.55220562],[126.66476392,37.55207202],[126.66468091,37.5519489],[126.66456919,37.55184097],[126.66443306,37.5517524],[126.66427776,37.55168659],[126.66410924,37.55164606],[126.66393399,37.55163238],[126.66375873,37.55164606],[126.66359022,37.55168659],[126.66343491,37.5517524],[126.66329878,37.55184097],[126.66318707,37.5519489],[126.66310405,37.55207202],[126.66305293,37.55220562],[126.66303567,37.55234456],[126.66305293,37.5524835],[126.66310405,37.5526171],[126.66318707,37.55274023],[126.66329878,37.55284815],[126.66343491,37.55293672],[126.66359022,37.55300253],[126.66375873,37.55304306],[126.66393399,37.55305674],[126.66410924,37.55304306],[126.66427776,37.55300253],[126.66443306,37.55293672],[126.66456919,37.55284815],[126.66468091,37.55274023],[126.66476392,37.5526171],[126.66481504,37.5524835],[126.6648323,37.55234456]]]}"
6792435,2022051,2826011000,28260002,인천광역시 서구2,인천광역시 서구 석남동(석남1고가교입구교차 부근),3,4,0,4,0,0,126.6723642,37.50661601,"{""type"":""Polygon"",""coordinates"":[[[126.67326251,37.50661601],[126.67324525,37.50647698],[126.67319413,37.5063433],[126.67311111,37.5062201],[126.6729994,37.50611211],[126.67286327,37.50602348],[126.67270796,37.50595763],[126.67253944,37.50591708],[126.67236419,37.50590338],[126.67218894,37.50591708],[126.67202042,37.50595763],[126.67186511,37.50602348],[126.67172899,37.50611211],[126.67161727,37.5062201],[126.67153426,37.5063433],[126.67148314,37.50647698],[126.67146588,37.50661601],[126.67148314,37.50675503],[126.67153426,37.50688871],[126.67161727,37.50701191],[126.67172899,37.5071199],[126.67186511,37.50720852],[126.67202042,37.50727438],[126.67218894,37.50731493],[126.67236419,37.50732862],[126.67253944,37.50731493],[126.67270796,37.50727438],[126.67286327,37.50720852],[126.6729994,37.5071199],[126.67311111,37.50701191],[126.67319413,37.50688871],[126.67324525,37.50675503],[126.67326251,37.50661601]]]}"
